6704|4,10
6712|96,44
6715|3,32
6741|7,42
6751|160,62
6772|64,45
6781|8,12
6838|176,9
6876|48,48
6888|11,60
6981|65535,99
7028|192,54
7032|13,29
7062|1,11
7097|3,47
7122|1,22
7163|11,4
7207|13,8
7325|11,3
7360|65535,99
7368|3,44
7392|1,8
7413|1,21
7455|144,54
7466|32,52
7489|6,4
7504|7,26
7507|144,48
7511|15,22
7599|65535,99
7631|8,24
7652|4,39
7665|8,23
7766|192,24
7782|32,67
7817|13,21
7836|4,21
7847|5,26
7916|240,10
7935|4,26
7938|64,52
8008|11,11
8027|6,26
8033|96,57
8063|65535,99
8096|15,21
8241|176,63
8261|6,28
8264|112,26
8307|96,25
8327|80,31
8395|2,13
8424|4,36
8433|3,63
8435|9,28
8486|12,24
8590|10,11
8631|3,52
8659|1,48
8713|8,38
8745|224,26
8775|3,30
8915|5,32
8933|96,54
9003|65535,99
9009|65535,99
9018|2,37
9157|112,36
9310|65535,99
9322|192,2
9336|13,22
9350|64,35
9355|10,42
9361|8,21
9362|2,39
9377|160,54
9382|160,48
9442|6,23
9543|65535,99
9584|160,28
9601|44,24
9656|3,12
9680|96,31
9704|4,2
9745|3,68
9754|208,2
9781|80,59
9882|4,30
10013|6,39
10044|2,16
10082|144,53
10128|4,46
10148|176,54
10308|14,4
10334|80,65
10386|144,9
10431|128,56
10461|15,41
10500|4,62
10503|3,60
10504|144,6
10521|160,46
10554|1,42
10578|13,3
10591|96,59
10604|8,50
10640|6,13
10691|11,42
10698|160,9
10787|5,28
10851|32,49
10864|3,43
11035|32,54
11131|112,9
11217|80,63
11383|65535,99
11516|15,24
11522|2,33
11587|2,21
11594|80,53
11648|65535,99
11651|12,3
11701|11,29
11702|65535,99
11820|208,60
11831|1,44
11858|4,42
11884|128,57
11904|7,10
11916|1,2
12206|128,47
12217|3,34
12266|8,42
12302|64,7
12347|48,57
12370|208,56
12392|3,36
12434|112,54
12538|12,41
12553|32,51
12774|3,10
12786|112,56
12794|6,46
12874|1,64
12879|2,4
12889|144,11
12895|5,21
13037|8,26
13262|128,53
13281|3,45
13367|12,10
13379|9,12
13380|24,4
13431|112,25
13530|48,51
13676|32,66
13696|208,48
13760|4,4
13814|7,12
13894|1,27
13992|3,11
14064|5,20
14082|9,26
14084|65535,99
14086|16,52
14097|65535,99
14235|80,54
14314|6,22
14388|176,48
14551|57,24
14554|5,13
14569|224,56
14688|192,40
14747|64,56
14749|2,5
14851|2,28
14856|192,4
14871|64,15
14928|5,22
15043|9,29
15213|10,28
15253|2,44
15261|58,24
15274|160,12
15545|9,46
15588|80,50
15638|176,56
15833|80,44
15877|1,7
15982|144,34
16023|6,43
16106|3,17
16655|4,18
16656|8,39
16711|192,48
16715|160,3
16773|8,43
16810|5,34
16903|7,16
16998|208,10
17024|240,14
17305|23,4
17335|80,51
17464|5,18
17582|65535,99
17645|8,11
17737|8,27
17798|9,16
18074|1,34
18242|103,50
18385|176,28
18448|64,33
18655|1,46
18878|112,63
19028|9,24
19129|5,46
19206|176,39
19239|2,19
19424|1,53
19565|7,46
19725|160,63
19732|240,38
19812|4,44
20551|7,1
20581|32,53
20815|4,27
20869|2,31
20974|64,68
21027|14,24
21079|96,36
21281|2,9
21447|9,42
21722|64,31
22012|10,27
22275|2,32
22422|48,33
22449|14,41
22457|96,9
22519|6,62
22521|2,22
22824|3,41
22839|8,8
22859|15,50
23078|7,62
23182|10,60
23247|1,60
23296|2,62
23446|11,38
23646|140,4
23870|128,36
24011|48,31
24064|13,40
24141|11,58
24461|5,62
24586|13,18
24721|7,41
24801|128,6
24898|64,51
25425|5,10
25557|10,8
25723|160,56
25764|3,46
25843|240,23
26123|56,24
26137|5,8
26321|96,53
26380|176,40
26573|1,25
26646|48,53
26666|12,50
26739|16,49
26954|13,38
27142|10,29
27255|96,33
27403|2,41
27489|15,40
27726|2,2
27734|80,57
27813|12,23
28095|240,56
28118|48,7
28244|3,65
28350|65535,99
28366|176,27
28392|2,8
28620|26,4
28675|12,40
28762|80,35
28800|176,57
28943|144,57
28985|5,38
29088|1,65
29254|128,58
29320|4,55
29323|10,26
29373|2,65
29407|2,43
29571|8,22
29635|96,47
29834|112,47
29926|3,40
29953|65535,99
30222|208,22
30427|4,65
30623|4,37
30784|25,4
30800|65535,99
30815|144,56
30882|4,40
30950|4,23
31082|9,50
31269|3,56
31313|224,48
31579|8,28
31925|9,10
31983|65535,99
31984|11,40
32340|5,25
32466|64,66
32496|65535,99
32498|55,24
32703|3,24
33063|48,54
33484|64,24
33542|1,15
33687|2,63
33891|96,63
34087|208,27
34150|1,43
34304|3,26
34372|64,40
34468|9,27
34487|96,50
34660|144,43
34768|1,20
34901|2,60
34925|128,3
34968|48,24
35381|2,17
35600|5,24
35674|65535,99
35753|6,14
35767|1,6
36116|48,15
36174|208,26
36359|32,24
36581|5,55
36628|128,9
36686|10,22
36751|112,11
36863|5,5
36971|10,40
37134|112,68
37155|240,24
37456|1,19
38104|11,14
38512|10,21
38647|4,24
38748|5,1
39105|64,57
39133|160,24
39272|6,40
39364|64,19
39798|160,37
39897|65535,99
40065|192,56
40157|48,19
40287|80,40
40566|65535,99
40835|15,8
41146|65535,99
42134|80,52
42177|11,41
42360|3,50
42389|3,8
42553|6,55
42566|8,41
42650|9,8
42741|9,60
42770|2,14
43113|96,56
43246|9,41
43568|64,59
43799|6,41
43916|2,12
44015|45,24
44166|96,68
44190|64,53
44444|112,24
44564|176,24
45055|4,41
45232|2,40
45343|5,40
45448|6,18
45682|2,24
45765|15,60
45796|14,17
46406|8,18
46452|5,50
46480|5,41
46900|64,64
47331|1,41
47820|14,18
47873|16,17
48072|7,18
48077|191,56
48681|1,68
49084|10,41
49631|14,50
49745|1,62
50798|13,17
51308|1,18
51591|5,6
51778|6,5
52181|5,43
52198|80,36
52216|14,42
52329|160,39
52332|1,24
52333|160,53
53093|3,28
53153|3,5
53577|64,54
53807|3,62
54297|224,10
54410|144,25
54760|10,50
54934|3,38
54995|192,17
55800|2,47
57060|6,60
57201|65535,99
57775|12,38
57909|1,10
57954|192,27
59330|80,68
59412|1,47
59557|6,50
59582|9,2
60375|11,24
61415|3,2
61748|4,17
61776|64,63
62127|4,6
62680|16,24
62779|224,2
62800|7,55
64397|1,51
64407|4,28
65212|224,38
65353|32,61
65401|1,17
66442|6,12
66566|13,14
68425|7,17
68629|7,24
70009|2,50
70184|2,56
72391|2,38
73544|80,17
73552|160,58
73748|8,29
74347|5,17
74878|9,14
77082|64,48
77955|10,18
78797|128,48
79481|7,43
80657|5,60
80784|4,58
81352|11,17
82303|48,49
82576|112,57
83124|7,50
83526|48,61
83732|11,23
84548|65535,99
84781|4,43
85142|112,17
85466|80,67
85922|4,29
86133|8,1
86290|13,23
87621|5,14
88890|112,40
88931|128,17
89696|1,13
90919|10,17
91093|3,18
91367|9,17
91392|6,17
91597|12,14
91656|10,23
92125|176,2
92538|11,50
92890|1,50
93291|7,37
93655|80,56
94517|11,18
94729|65535,99
95291|3,55
95333|80,47
95634|2,23
96110|208,50
97397|2,55
98381|64,67
99106|96,48
99702|9,18
99918|10,24
99929|8,14
100263|48,64
101665|3,58
102212|4,14
102859|5,12
103632|6,16
106496|7,14
108413|96,66
108555|13,50
108883|10,14
108916|1,23
110818|16,61
111021|80,48
111499|80,66
112399|11,16
112565|6,58
112578|65535,99
113085|112,48
114203|80,61
114321|112,58
114966|2,68
116920|2,20
118017|14,14
118118|65535,99
118205|64,61
119222|65535,99
119624|65535,99

17|227,23
26|71,42
67|34,11
69|112,37
89|209,8
96|237,24
105|50,54
107|167,11
130|67,61
134|235,4
143|182,24
147|39,27
156|99,9
157|51,36
163|116,5
198|18,11
225|103,32
233|54,26
248|243,17
249|133,25
260|48,13
273|21,27
275|54,42
292|17,32
294|17,20
307|41,37
317|80,5
335|84,45
365|115,11
383|27,18
408|241,2
415|177,11
429|153,9
443|85,20
452|67,18
487|236,4
497|70,30
505|97,21
542|37,30
543|20,43
546|36,30
557|131,12
577|98,10
590|66,31
598|216,56
602|37,2
603|114,12
619|74,4
635|38,3
637|100,66
642|54,33
651|137,22
695|119,13
717|41,2
732|101,42
745|96,10
748|206,26
758|90,9
784|119,11
791|145,21
793|183,3
802|86,8
821|191,22
830|217,3
851|91,38
875|243,41
898|114,21
909|34,32
926|164,56
927|67,20
942|18,44
949|48,38
956|17,44
961|81,8
967|75,1
982|246,56
984|183,41
986|103,43
994|144,10
1018|88,27
1020|96,4
1030|200,27
1032|117,17
1039|209,4
1053|80,42
1055|208,38
1080|188,38
1083|231,26
1100|73,51
1156|165,50
1167|48,10
1169|211,60
1210|102,37
1217|181,48
1227|220,4
1262|181,56
1270|81,65
1283|198,48
1326|166,39
1329|18,53
1334|49,59
1345|180,11
1364|129,29
1374|196,11
1379|243,22
1380|17,35
1392|198,4
1395|51,21
1404|149,41
1413|147,68
1431|215,8
1436|250,4
1443|36,19
1452|34,42
1460|147,43
1465|133,34
1470|34,49
1490|139,11
1493|36,4
1495|117,34
1510|251,40
1511|250,56
1527|58,35
1529|74,31
1552|88,45
1553|64,32
1558|58,30
1570|23,10
1573|167,3
1583|87,28
1586|34,29
1619|49,5
1623|83,23
1630|144,4
1643|39,45
1646|129,54
1678|44,23
1681|89,52
1706|200,29
1712|55,31
1741|200,26
1745|138,40
1755|65,47
1765|80,1
1790|227,3
1802|201,17
1834|134,28
1836|41,4
1860|193,48
1862|124,56
1918|165,28
1925|132,46
1946|72,61
1948|16,5
1952|66,30
1961|46,37
1995|122,44
2001|231,3
2006|114,40
2008|66,42
2018|243,42
2047|38,52
2107|56,23
2110|66,54
2121|101,8
2122|70,1
2125|24,49
2131|145,25
2141|70,27
2151|167,29
2157|80,16
2159|212,60
2209|228,56
2211|128,18
2219|163,50
2220|167,34
2230|34,30
2239|50,49
2248|103,11
2260|84,23
2261|38,27
2270|64,60
2275|119,38
2325|197,42
2337|99,43
2350|166,27
2351|83,3
2363|180,8
2382|152,42
2477|25,27
2502|184,56
2516|74,32
2536|145,16
2568|151,28
2591|149,43
2609|37,45
2632|231,21
2638|17,42
2697|219,29
2718|85,8
2725|199,8
2734|160,42
2752|128,27
2760|208,24
2781|74,54
2844|141,9
2872|129,50
2875|65,50
2879|82,3
2880|22,54
2885|53,23
2887|224,42
2889|71,57
2891|215,4
2894|35,28
2901|209,14
2918|148,21
2934|98,27
3000|136,2
3007|37,25
3014|26,33
3026|215,18
3029|100,21
3048|137,4
3061|247,23
3064|97,13
3067|80,3
3069|22,9
3120|241,17
3162|58,60
3178|244,8
3207|82,44
3215|182,28
3216|172,11
3222|22,31
3236|81,23
3242|86,44
3255|112,42
3276|18,68
3283|196,14
3294|67,6
3303|96,14
3310|116,11
3314|43,27
3344|134,9
3347|233,4
3348|244,23
3356|34,7
3364|101,50
3365|72,30
3371|19,12
3390|18,62
3391|192,11
3404|50,12
3408|116,68
3410|133,11
3414|36,3
3415|41,28
3417|85,48
3421|224,17
3425|46,45
3426|51,39
3428|148,53
3440|161,40
3450|20,32
3453|103,8
3473|101,38
3479|49,10
3501|37,8
3503|52,33
3507|244,60
3511|114,11
3516|163,22
3527|84,25
3528|77,45
3534|145,39
3549|82,60
3552|98,2
3554|137,6
3555|113,39
3560|34,37
3571|165,27
3572|19,15
3586|19,3
3599|225,42
3600|161,18
3610|81,46
3612|83,1
3613|68,25
3614|177,10
3624|71,23
3633|56,47
3635|50,27
3643|120,42
3650|160,34
3655|116,29
3657|113,48
3664|182,21
3674|34,25
3685|153,62
3691|146,2
3699|140,17
3701|231,2
3708|154,40
3733|25,54
3734|25,50
3737|56,27
3746|163,54
3756|101,32
3762|102,26
3763|39,63
3764|52,31
3769|179,37
3773|88,36
3792|150,8
3800|164,3
3805|43,45
3813|197,24
3816|204,26
3820|145,3
3822|184,9
3827|182,14
3847|244,42
3851|70,64
3852|73,14
3855|35,48
3862|147,3
3879|49,45
3900|18,54
3915|66,7
3919|22,40
3928|99,27
3950|209,17
3954|231,42
3963|130,4
3967|247,8
3970|53,46
3972|120,11
3973|104,47
3983|51,47
3993|211,48
3995|128,38
3998|216,21
3999|52,7
4004|40,34
4006|24,36
4026|55,47
4028|19,25
4049|144,16
4050|211,11
4059|236,24
4062|117,21
4101|35,8
4106|184,24
4113|153,57
4121|36,62
4124|251,2
4136|67,30
4138|78,9
4141|115,68
4144|171,62
4160|71,9
4176|16,9
4187|56,4
4203|170,11
4206|133,57
4210|103,12
4212|101,39
4220|73,31
4238|23,33
4242|81,37
4247|81,24
4249|181,57
4285|211,3
4294|157,1
4297|130,8
4304|21,45
4309|37,10
4316|97,36
4320|54,27
4341|20,63
4343|247,42
4351|101,68
4368|121,68
4370|184,8
4390|183,24
4401|16,4
4416|215,11
4418|193,24
4419|101,54
4420|236,3
4431|19,54
4433|134,46
4436|101,11
4449|66,34
4458|66,25
4459|29,34
4468|45,57
4479|84,6
4492|163,24
4501|35,24
4502|52,10
4507|18,25
4515|17,3
4523|123,57
4534|179,9
4546|74,47
4559|65,60
4569|113,6
4582|22,4
4584|134,68
4585|162,42
4597|214,24
4601|100,54
4614|251,10
4629|17,55
4633|22,48
4665|60,49
4680|115,46
4692|37,9
4700|126,8
4714|172,10
4715|20,1
4721|195,3
4727|199,56
4739|50,29
4756|138,2
4757|168,11
4761|63,47
4771|244,41
4773|96,34
4775|137,68
4781|198,37
4801|21,67
4802|163,3
4814|50,53
4822|165,16
4836|98,42
4837|204,48
4839|161,23
4847|82,57
4851|51,32
4855|183,42
4860|178,42
4861|197,26
4867|104,38
4870|87,11
4879|61,60
4886|17,52
4887|62,47
4898|164,34
4901|226,60
4908|170,50
4914|229,21
4923|183,9
4948|88,11
4959|91,36
4961|92,28
4972|180,10
4977|90,54
5000|83,36
5013|36,40
5019|21,37
5026|35,49
5034|178,17
5043|184,3
5047|73,47
5050|39,4
5057|187,27
5059|190,38
5065|46,34
5078|75,58
5109|115,9
5119|195,26
5127|232,8
5134|68,28
5136|17,41
5147|248,22
5152|231,60
5177|210,42
5179|104,13
5195|101,27
5198|146,3
5204|35,22
5211|102,9
5229|104,18
5235|41,67
5264|131,11
5272|195,16
5278|21,4
5282|119,68
5285|76,37
5309|180,9
5310|89,11
5317|67,64
5326|120,34
5327|129,48
5331|85,11
5336|83,28
5337|65,32
5344|211,26
5347|160,21
5348|133,17
5349|68,6
5374|64,30
5379|53,4
5406|16,60
5415|129,27
5426|60,31
5431|225,3
5449|155,8
5451|21,15
5462|16,29
5463|98,21
5465|161,21
5466|83,6
5495|177,23
5514|82,9
5564|65,16
5591|54,40
5596|96,46
5601|40,31
5613|245,40
5617|90,36
5618|131,27
5624|164,38
5625|136,40
5649|102,20
5656|246,17
5674|33,45
5690|65,14
5706|99,32
5708|194,26
5754|158,1
5755|118,62
5764|17,9
5774|147,9
5775|98,32
5794|161,3
5812|91,52
5818|244,10
5831|213,18
5834|250,23
5861|38,30
5862|120,62
5897|209,27
5899|34,6
5911|115,28
5924|84,33
5929|214,56
5942|34,27
5952|51,54
5963|102,57
5969|163,11
5971|99,42
5977|88,23
5979|250,40
5989|177,41
6003|43,14
6012|128,10
6038|121,40
6046|106,47
6048|26,36
6059|112,16
6074|48,56
6100|181,21
6109|49,62
6113|16,11
6119|41,57
6144|98,23
6145|52,38
6152|147,42
6159|114,44
6184|52,49
6189|230,18
6190|177,42
6196|57,38
6197|150,39
6198|52,35
6205|18,36
6208|18,64
6214|187,11
6219|132,47
6226|18,6
6234|32,20
6246|83,4
6249|65,52
6259|45,23
6264|20,54
6301|156,2
6318|232,2
6319|23,45
6331|115,17
6337|165,34
6340|163,26
6353|107,38
6367|85,54
6372|26,30
6373|82,24
6382|32,64
6391|42,2
6398|117,13
6407|114,6
6419|82,8
6422|182,62
6424|152,18
6449|76,21
6469|20,2
6470|38,44
6492|52,9
6493|218,29
6507|188,2
6517|148,54
6522|116,63
6530|117,5
6537|81,43
6552|225,40
6556|44,30
6557|19,23
6580|51,27
6583|231,8
6592|157,2
6595|149,57
6599|132,36
6600|91,23
6603|118,17
6609|32,43
6614|217,11
6616|22,46
6624|212,22
6628|24,9
6633|43,24
6636|50,33
6641|120,6
6648|134,8
6658|40,9
6664|21,2
6667|19,39
6684|81,29
6701|149,38
6710|118,38
6728|64,11
6748|144,28
6759|34,13
6771|21,24
6778|100,11
6806|100,13
6810|65,46
6814|66,10
6822|217,14
6830|17,47
6853|149,6
6854|166,3
6891|164,8
6902|173,28
6906|245,56
6911|68,33
6920|78,42
6923|153,1
6933|215,3
6943|113,26
6945|16,39
6962|41,11
6968|232,60
6976|98,53
6987|180,37
6989|166,11
6997|101,34
7002|81,33
7012|140,43
7013|107,27
7042|255,14
7065|66,37
7071|133,62
7079|146,18
7082|103,26
7090|165,24
7093|186,9
7100|108,26
7112|17,40
7120|115,26
7127|116,26
7156|179,11
7162|84,60
7168|22,27
7172|31,35
7183|53,13
7190|49,2
7192|161,11
7198|133,23
7203|116,4
7224|118,34
7225|80,26
7235|71,20
7244|97,27
7254|82,65
7257|65,26
7289|187,8
7296|118,26
7301|50,66
7305|18,31
7306|130,37
7324|206,24
7337|114,42
7369|84,3
7399|116,9
7401|65,44
7409|195,21
7417|35,45
7429|81,26
7451|151,16
7454|87,65
7459|178,3
7474|16,26
7475|32,41
7477|49,1
7478|71,54
7487|28,49
7492|194,3
7510|66,26
7524|20,18
7529|122,26
7553|67,26
7565|22,26
7569|172,16
7574|93,17
7576|120,44
7581|148,62
7588|56,30
7590|213,8
7598|241,10
7607|144,27
7623|138,17
7650|16,12
7651|165,29
7669|113,53
7685|213,40
7692|252,4
7718|97,44
7731|16,30
7735|35,17
7737|68,42
7739|18,26
7741|20,6
7792|121,26
7813|183,27
7823|117,4
7845|116,37
7858|104,26
7859|45,30
7860|69,26
7863|166,48
7878|171,17
7883|36,7
7895|19,38
7896|39,37
7899|145,63
7900|66,1
7908|64,26
7930|53,1
7933|82,26
7934|196,29
7943|36,2
7948|151,3
7950|33,16
7965|83,26
7977|132,29
7988|106,48
8006|106,26
8036|131,4
8037|169,14
8042|32,28
8050|253,2
8054|194,18
8064|129,21
8073|64,1
8081|53,64
8086|80,27
8107|96,20
8124|113,1
8129|89,28
8131|145,6
8143|117,26
8148|99,26
8179|65,54
8183|116,25
8190|68,35
8196|20,36
8220|135,17
8221|173,63
8245|98,13
8247|32,40
8266|248,17
8270|215,21
8271|39,19
8281|101,25
8289|218,3
8297|36,29
8328|69,32
8339|131,57
8356|69,9
8358|135,11
8361|117,6
8373|115,44
8384|96,23
8385|17,26
8389|99,12
8396|184,11
8400|129,16
8406|241,21
8426|69,14
8430|22,52
8431|56,20
8449|143,34
8453|177,9
8464|49,11
8472|68,21
8476|183,38
8477|18,30
8478|96,26
8482|101,31
8483|38,10
8493|81,6
8504|17,38
8506|240,21
8510|123,26
8528|102,31
8530|113,11
8573|146,11
8579|129,9
8604|254,4
8612|57,16
8616|33,19
8627|23,48
8636|150,23
8655|66,9
8657|139,48
8661|55,27
8664|25,2
8672|18,38
8690|117,12
8691|120,14
8699|151,58
8702|63,49
8720|54,35
8722|236,26
8726|36,24
8728|53,12
8731|20,58
8754|18,8
8756|133,27
8757|73,4
8763|193,29
8778|129,40
8801|173,17
8809|40,28
8818|54,31
8829|250,10
8847|197,22
8848|21,60
8871|64,4
8900|188,24
8910|41,17
8911|147,21
8939|45,45
8947|16,62
8952|22,30
8964|176,4
8976|35,37
8980|27,57
9023|117,37
9041|72,36
9048|83,43
9103|117,10
9107|33,27
9122|118,4
9134|100,17
9139|209,48
9148|53,16
9154|20,4
9156|131,17
9175|194,21
9192|67,12
9217|48,9
9224|19,60
9231|241,41
9237|219,11
9238|173,29
9268|82,16
9269|36,38
9270|99,3
9282|26,26
9307|181,41
9316|150,2
9317|209,21
9324|162,2
9344|23,42
9364|226,10
9375|147,13
9380|33,67
9381|97,48
9407|138,46
9422|165,62
9428|64,25
9430|56,16
9444|169,43
9468|128,60
9521|116,2
9526|117,42
9535|87,57
9542|161,2
9565|116,28
9568|85,17
9571|116,46
9581|23,36
9602|242,23
9613|83,61
9618|16,40
9620|97,12
9637|51,7
9642|66,33
9643|143,6
9644|69,18
9651|224,4
9652|120,10
9658|144,39
9660|153,48
9673|227,26
9684|181,2
9691|71,21
9693|233,60
9694|119,6
9703|57,27
9705|86,20
9712|26,23
9729|67,35
9730|22,10
9735|178,40
9737|37,46
9741|178,11
9750|21,33
9752|21,17
9773|221,4
9782|187,22
9784|136,34
9787|26,24
9789|139,40
9797|71,60
9801|165,41
9816|146,57
9818|48,60
9830|184,38
9835|92,45
9836|128,46
9842|68,4
9870|104,25
9873|136,42
9875|87,25
9885|253,26
9887|80,6
9890|81,38
9892|47,49
9905|59,17
9910|137,56
9912|42,27
9919|66,57
9920|99,20
9932|86,38
9946|68,13
9948|18,1
9955|25,34
9983|100,39
9990|195,4
9992|220,18
9994|119,26
10011|100,46
10012|50,7
10018|134,40
10022|22,53
10041|42,30
10050|80,38
10054|148,11
10058|72,10
10074|37,24
10081|200,24
10086|65,53
10090|35,29
10103|25,17
10105|114,18
10111|41,26
10112|197,41
10113|139,9
10114|179,54
10131|84,16
10136|50,28
10141|86,65
10146|165,2
10153|21,30
10168|172,34
10175|50,39
10185|169,2
10190|246,21
10203|113,38
10206|210,27
10212|80,25
10245|218,14
10255|24,43
10259|151,1
10272|250,2
10276|134,3
10294|92,52
10298|123,44
10311|65,36
10312|65,48
10313|72,35
10326|248,10
10363|170,10
10388|105,9
10390|209,60
10395|182,10
10396|76,1
10399|122,50
10411|100,43
10419|173,34
10427|77,40
10430|176,18
10468|55,10
10490|99,2
10496|121,39
10498|140,11
10524|32,32
10528|18,20
10530|182,3
10538|166,28
10539|243,23
10556|34,34
10566|245,4
10572|112,28
10577|114,38
10589|64,8
10625|47,6
10627|199,27
10641|101,63
10648|23,46
10657|122,9
10672|77,42
10674|66,64
10675|148,1
10680|169,28
10682|187,56
10690|119,46
10723|99,25
10739|149,48
10753|134,12
10757|195,11
10775|162,22
10803|135,42
10822|216,24
10846|49,68
10856|131,34
10866|210,22
10887|98,46
10892|16,36
10913|213,38
10926|210,11
10945|164,28
10960|20,52
10961|67,8
10965|145,40
10966|87,9
10981|49,37
10993|105,11
11002|16,50
11005|234,26
11028|35,30
11031|72,57
11034|119,22
11043|87,17
11052|135,54
11053|56,39
11061|69,33
11088|18,2
11115|93,9
11117|33,41
11146|112,3
11150|123,40
11151|18,4
11156|18,9
11191|55,68
11193|120,1
11203|80,18
11210|105,25
11222|183,28
11223|69,31
11242|44,35
11277|53,60
11280|54,16
11286|74,21
11288|36,28
11298|67,65
11299|87,23
11300|71,17
11303|35,1
11382|130,12
11388|37,48
11391|165,48
11395|64,23
11411|179,21
11414|35,39
11434|130,17
11437|137,17
11443|160,11
11449|33,66
11495|114,26
11501|35,31
11515|41,23
11525|34,9
11539|226,42
11541|50,31
11552|53,49
11557|88,65
11577|18,58
11583|145,13
11600|229,24
11608|228,2
11619|35,42
11642|81,13
11643|212,48
11645|34,45
11650|71,40
11669|54,32
11678|68,32
11682|230,2
11696|85,28
11699|19,64
11738|114,4
11742|41,29
11782|73,35
11795|130,60
11798|55,16
11806|36,44
11808|81,2
11814|56,17
11861|112,13
11882|113,34
11887|171,10
11889|53,2
11891|35,47
11897|100,31
11931|67,7
11934|192,41
11962|113,27
11977|84,4
11981|23,53
11987|176,11
12037|35,57
12039|132,12
12042|185,42
12076|19,55
12108|71,30
12112|32,45
12121|233,50
12160|86,52
12173|18,59
12183|209,11
12186|24,45
12189|181,27
12193|19,49
12204|19,35
12225|162,46
12265|66,32
12280|97,53
12287|19,57
12293|169,11
12312|57,30
12318|49,6
12319|53,50
12328|51,31
12340|117,68
12349|53,48
12364|39,6
12368|124,29
12385|17,1
12386|49,16
12390|64,5
12409|51,18
12421|160,38
12422|20,45
12452|188,22
12456|45,34
12458|116,44
12485|231,41
12496|38,65
12505|136,6
12512|20,20
12521|202,17
12533|101,37
12547|86,3
12551|85,1
12555|53,5
12564|233,26
12565|37,11
12578|227,60
12591|56,6
